Date,Open,High,Low,Close,Volume,Adj Close,Change
1958-10-09,51.05,51.05,51.05,51.05,3670000,51.05,-0.000195848
1958-10-08,51.06,51.06,51.06,51.06,3680000,51.06,-0.00019581
1958-10-07,51.07,51.07,51.07,51.07,3570000,51.07,0
1958-10-06,51.07,51.07,51.07,51.07,3570000,51.07,0.013897161
1958-10-03,50.37,50.37,50.37,50.37,3830000,50.37,0.003986446
1958-10-02,50.17,50.17,50.17,50.17,3750000,50.17,0.003801521
1958-10-01,49.98,49.98,49.98,49.98,3780000,49.98,-0.001598082
1958-09-30,50.06,50.06,50.06,50.06,4160000,50.06,0.003809906
1958-09-29,49.87,49.87,49.87,49.87,3680000,49.87,0.004228756
1958-09-26,49.66,49.66,49.66,49.66,3420000,49.66,0.001815614
1958-09-25,49.57,49.57,49.57,49.57,4490000,49.57,-0.004218562
1958-09-24,49.78,49.78,49.78,49.78,3120000,49.78,0.004439064
1958-09-23,49.56,49.56,49.56,49.56,3950000,49.56,0.007317073
1958-09-22,49.2,49.2,49.2,49.2,3490000,49.2,-0.004048583
1958-09-19,49.4,49.4,49.4,49.4,3880000,49.4,0.000405022
1958-09-18,49.38,49.38,49.38,49.38,3460000,49.38,0.000607903
1958-09-17,49.35,49.35,49.35,49.35,3790000,49.35,0
1958-09-16,49.35,49.35,49.35,49.35,3940000,49.35,0.007965686
1958-09-15,48.96,48.96,48.96,48.96,3040000,48.96,0.008860499
1958-09-12,48.53,48.53,48.53,48.53,3100000,48.53,-0.002261513
1958-09-11,48.64,48.64,48.64,48.64,3300000,48.64,0.006830884
1958-09-10,48.31,48.31,48.31,48.31,2820000,48.31,-0.003095336
1958-09-09,48.46,48.46,48.46,48.46,3480000,48.46,0.006856431
1958-09-08,48.13,48.13,48.13,48.13,3030000,48.13,0.003335418
1958-09-05,47.97,47.97,47.97,47.97,2520000,47.97,-0.002702703
1958-09-04,48.1,48.1,48.1,48.1,3100000,48.1,-0.00166044
1958-09-03,48.18,48.18,48.18,48.18,3240000,48.18,0.00375
1958-09-02,48,48,48,48,2930000,48,0.005235602
1958-08-29,47.75,47.75,47.75,47.75,2260000,47.75,0.001888376
1958-08-28,47.66,47.66,47.66,47.66,2540000,47.66,-0.005218117
1958-08-27,47.91,47.91,47.91,47.91,3250000,47.91,0.000208768
1958-08-26,47.9,47.9,47.9,47.9,2910000,47.9,0.003351487
1958-08-25,47.74,47.74,47.74,47.74,2610000,47.74,0.000209512
1958-08-22,47.73,47.73,47.73,47.73,2660000,47.73,0.002099517
1958-08-21,47.63,47.63,47.63,47.63,2500000,47.63,0.006551141
1958-08-20,47.32,47.32,47.32,47.32,2460000,47.32,0.000422833
1958-08-19,47.3,47.3,47.3,47.3,2250000,47.3,0.001694197
1958-08-18,47.22,47.22,47.22,47.22,2390000,47.22,-0.005894737
1958-08-15,47.5,47.5,47.5,47.5,2960000,47.5,-0.008557712
1958-08-14,47.91,47.91,47.91,47.91,3370000,47.91,0.002091613
1958-08-13,47.81,47.81,47.81,47.81,2790000,47.81,0.001676095
1958-08-12,47.73,47.73,47.73,47.73,2600000,47.73,-0.008928571
1958-08-11,48.16,48.16,48.16,48.16,2870000,48.16,0.002289282
1958-08-08,48.05,48.05,48.05,48.05,3650000,48.05,0.005861419
1958-08-07,47.77,47.77,47.77,47.77,3200000,47.77,0.006531816
1958-08-06,47.46,47.46,47.46,47.46,3440000,47.46,-0.006073298
1958-08-05,47.75,47.75,47.75,47.75,4210000,47.75,-0.003963287
1958-08-04,47.94,47.94,47.94,47.94,4000000,47.94,0.009475679
1958-08-01,47.49,47.49,47.49,47.49,3380000,47.49,0.006357279
1958-07-31,47.19,47.19,47.19,47.19,4440000,47.19,0.002123593
1958-07-30,47.09,47.09,47.09,47.09,3680000,47.09,0.002768313
1958-07-29,46.96,46.96,46.96,46.96,3310000,46.96,-0.004029692
1958-07-28,47.15,47.15,47.15,47.15,3940000,47.15,0.003832233
1958-07-25,46.97,46.97,46.97,46.97,4430000,46.97,0.006859593
1958-07-24,46.65,46.65,46.65,46.65,3740000,46.65,0.005387931
1958-07-23,46.4,46.4,46.4,46.4,3550000,46.4,-0.000215471
1958-07-22,46.41,46.41,46.41,46.41,3420000,46.41,0.001726743
1958-07-21,46.33,46.33,46.33,46.33,3440000,46.33,0.012235088
1958-07-18,45.77,45.77,45.77,45.77,3350000,45.77,0.004829857
1958-07-17,45.55,45.55,45.55,45.55,3180000,45.55,0.006629834
1958-07-16,45.25,45.25,45.25,45.25,3240000,45.25,0.003103525
1958-07-15,45.11,45.11,45.11,45.11,3090000,45.11,-0.000664599
1958-07-14,45.14,45.14,45.14,45.14,2540000,45.14,-0.012685914
1958-07-11,45.72,45.72,45.72,45.72,2400000,45.72,0.00660502
1958-07-10,45.42,45.42,45.42,45.42,2510000,45.42,0.003756906
1958-07-09,45.25,45.25,45.25,45.25,2630000,45.25,-0.003303965
1958-07-08,45.4,45.4,45.4,45.4,2430000,45.4,-0.004822446
1958-07-07,45.62,45.62,45.62,45.62,2510000,45.62,0.003298878
1958-07-03,45.47,45.47,45.47,45.47,2630000,45.47,0.003309797
1958-07-02,45.32,45.32,45.32,45.32,2370000,45.32,0.000883392
1958-07-01,45.28,45.28,45.28,45.28,2600000,45.28,0.000884173
1958-06-30,45.24,45.24,45.24,45.24,2820000,45.24,0.007572383
1958-06-27,44.9,44.9,44.9,44.9,2800000,44.9,0.001338091
1958-06-26,44.84,44.84,44.84,44.84,2910000,44.84,0.004705355
1958-06-25,44.63,44.63,44.63,44.63,2720000,44.63,0.0024708
1958-06-24,44.52,44.52,44.52,44.52,2560000,44.52,-0.003803983
1958-06-23,44.69,44.69,44.69,44.69,2340000,44.69,-0.003567447
1958-06-20,44.85,44.85,44.85,44.85,2590000,44.85,0.00537996
1958-06-19,44.61,44.61,44.61,44.61,2690000,44.61,-0.016100573
1958-06-18,45.34,45.34,45.34,45.34,2640000,45.34,0.008900757
1958-06-17,44.94,44.94,44.94,44.94,2950000,44.94,-0.005312085
1958-06-16,45.18,45.18,45.18,45.18,2870000,45.18,0.003553976
1958-06-13,45.02,45.02,45.02,45.02,3100000,45.02,0.00603352
1958-06-12,44.75,44.75,44.75,44.75,2760000,44.75,0.00584401
1958-06-11,44.49,44.49,44.49,44.49,2570000,44.49,0.00022482
1958-06-10,44.48,44.48,44.48,44.48,2390000,44.48,-0.002019295
1958-06-09,44.57,44.57,44.57,44.57,2380000,44.57,-0.0015681
1958-06-06,44.64,44.64,44.64,44.64,2680000,44.64,0.002020202
1958-06-05,44.55,44.55,44.55,44.55,2600000,44.55,0.001123596
1958-06-04,44.5,44.5,44.5,44.5,2690000,44.5,0.000899685
1958-06-03,44.46,44.46,44.46,44.46,2780000,44.46,0.00338524
1958-06-02,44.31,44.31,44.31,44.31,2770000,44.31,0.004989794
1958-05-29,44.09,44.09,44.09,44.09,2350000,44.09,0.005473204
1958-05-28,43.85,43.85,43.85,43.85,2260000,43.85,0.001370176
1958-05-27,43.79,43.79,43.79,43.79,2180000,43.79,-0.001368301
1958-05-26,43.85,43.85,43.85,43.85,2500000,43.85,-0.000455892
1958-05-23,43.87,43.87,43.87,43.87,2570000,43.87,0.002055733
1958-05-22,43.78,43.78,43.78,43.78,2950000,43.78,0.005281286
1958-05-21,43.55,43.55,43.55,43.55,2580000,43.55,-0.001375831
1958-05-20,43.61,43.61,43.61,43.61,2500000,43.61,0.008556892
1958-05-19,43.24,43.24,43.24,43.24,1910000,43.24,-0.002767528
1958-05-16,43.36,43.36,43.36,43.36,2030000,43.36,0.000461467
1958-05-15,43.34,43.34,43.34,43.34,2470000,43.34,0.005102041
1958-05-14,43.12,43.12,43.12,43.12,3060000,43.12,-0.011462632
1958-05-13,43.62,43.62,43.62,43.62,2940000,43.62,-0.002971429
1958-05-12,43.75,43.75,43.75,43.75,2780000,43.75,-0.007711499
1958-05-09,44.09,44.09,44.09,44.09,2760000,44.09,0.002273244
1958-05-08,43.99,43.99,43.99,43.99,2790000,43.99,0.001365809
1958-05-07,43.93,43.93,43.93,43.93,2770000,43.93,-0.001817769
1958-05-06,44.01,44.01,44.01,44.01,3110000,44.01,0.005023978
1958-05-05,43.79,43.79,43.79,43.79,2670000,43.79,0.002288853
1958-05-02,43.69,43.69,43.69,43.69,2290000,43.69,0.003445108
1958-05-01,43.54,43.54,43.54,43.54,2630000,43.54,0.002302026
1958-04-30,43.44,43.44,43.44,43.44,2900000,43.44,0.010232558
1958-04-29,43,43,43,43,2190000,43,-0.005090236
1958-04-28,43.22,43.22,43.22,43.22,2400000,43.22,-0.003228782
1958-04-25,43.36,43.36,43.36,43.36,3020000,43.36,0.005099675
1958-04-24,43.14,43.14,43.14,43.14,2870000,43.14,0.007943925
1958-04-23,42.8,42.8,42.8,42.8,2720000,42.8,0
1958-04-22,42.8,42.8,42.8,42.8,2440000,42.8,-0.003028185
1958-04-21,42.93,42.93,42.93,42.93,2550000,42.93,0.005151018
1958-04-18,42.71,42.71,42.71,42.71,2700000,42.71,0.010887574
1958-04-17,42.25,42.25,42.25,42.25,2500000,42.25,0.003562945
1958-04-16,42.1,42.1,42.1,42.1,2240000,42.1,-0.007777516
1958-04-15,42.43,42.43,42.43,42.43,2590000,42.43,0.010238095
1958-04-14,42,42,42,42,2180000,42,0.006229037
1958-04-11,41.74,41.74,41.74,41.74,2060000,41.74,0.000959233
1958-04-10,41.7,41.7,41.7,41.7,2000000,41.7,0.00120048
1958-04-09,41.65,41.65,41.65,41.65,2040000,41.65,0.005310162
1958-04-08,41.43,41.43,41.43,41.43,2190000,41.43,0.00241955
1958-04-07,41.33,41.33,41.33,41.33,2090000,41.33,-0.003616201
1958-04-03,41.48,41.48,41.48,41.48,2130000,41.48,-0.002884615
1958-04-02,41.6,41.6,41.6,41.6,2390000,41.6,-0.00787026
1958-04-01,41.93,41.93,41.93,41.93,2070000,41.93,-0.004038005
1958-03-31,42.1,42.1,42.1,42.1,2050000,42.1,-0.002369668
1958-03-28,42.2,42.2,42.2,42.2,1930000,42.2,0.000711406
1958-03-27,42.17,42.17,42.17,42.17,2140000,42.17,-0.003073286
1958-03-26,42.3,42.3,42.3,42.3,1990000,42.3,-0.003298775
1958-03-25,42.44,42.44,42.44,42.44,2210000,42.44,-0.003287929
1958-03-24,42.58,42.58,42.58,42.58,2580000,42.58,0.003771806
1958-03-21,42.42,42.42,42.42,42.42,2430000,42.42,0.007361672
1958-03-20,42.11,42.11,42.11,42.11,2280000,42.11,0.000475172
1958-03-19,42.09,42.09,42.09,42.09,2410000,42.09,0.004774409
1958-03-18,41.89,41.89,41.89,41.89,2070000,41.89,-0.00356803
1958-03-17,42.04,42.04,42.04,42.04,2130000,42.04,-0.006850933
1958-03-14,42.33,42.33,42.33,42.33,2150000,42.33,-0.003061705
1958-03-13,42.46,42.46,42.46,42.46,2830000,42.46,0.001178967
1958-03-12,42.41,42.41,42.41,42.41,2420000,42.41,-0.002352388
1958-03-11,42.51,42.51,42.51,42.51,2640000,42.51,0.007107321
1958-03-10,42.21,42.21,42.21,42.21,1980000,42.21,0.003327787
1958-03-07,42.07,42.07,42.07,42.07,2130000,42.07,0.001666667
1958-03-06,42,42,42,42,2470000,42,0.012780323
1958-03-05,41.47,41.47,41.47,41.47,2020000,41.47,0.002902056
1958-03-04,41.35,41.35,41.35,41.35,2010000,41.35,0.005348894
1958-03-03,41.13,41.13,41.13,41.13,1810000,41.13,0.007100881
1958-02-28,40.84,40.84,40.84,40.84,1580000,40.84,0.003933137
1958-02-27,40.68,40.68,40.68,40.68,1670000,40.68,-0.005865103
1958-02-26,40.92,40.92,40.92,40.92,1880000,40.92,0.007633588
1958-02-25,40.61,40.61,40.61,40.61,1920000,40.61,-0.00098401
1958-02-24,40.65,40.65,40.65,40.65,1570000,40.65,-0.005626223
1958-02-21,40.88,40.88,40.88,40.88,1700000,40.88,-0.000733317
1958-02-20,40.91,40.91,40.91,40.91,2060000,40.91,-0.005832321
1958-02-19,41.15,41.15,41.15,41.15,2070000,41.15,-0.000485791
1958-02-18,41.17,41.17,41.17,41.17,1680000,41.17,0.001459499
1958-02-17,41.11,41.11,41.11,41.11,1700000,41.11,-0.00532301
1958-02-14,41.33,41.33,41.33,41.33,2070000,41.33,0.009526136
1958-02-13,40.94,40.94,40.94,40.94,1880000,40.94,0.00024432
1958-02-12,40.93,40.93,40.93,40.93,2030000,40.93,-0.004378497
1958-02-11,41.11,41.11,41.11,41.11,2110000,41.11,-0.008919961
1958-02-10,41.48,41.48,41.48,41.48,1900000,41.48,-0.005990894
1958-02-07,41.73,41.73,41.73,41.73,2220000,41.73,-0.008788599
1958-02-06,42.1,42.1,42.1,42.1,2210000,42.1,-0.002133207
1958-02-05,42.19,42.19,42.19,42.19,2480000,42.19,-0.006358926
1958-02-04,42.46,42.46,42.46,42.46,2970000,42.46,0.009990485
1958-02-03,42.04,42.04,42.04,42.04,2490000,42.04,0.008153477
1958-01-31,41.7,41.7,41.7,41.7,2030000,41.7,0.000479846
1958-01-30,41.68,41.68,41.68,41.68,2150000,41.68,-0.004775549
1958-01-29,41.88,41.88,41.88,41.88,2220000,41.88,0.006005285
1958-01-28,41.63,41.63,41.63,41.63,2030000,41.63,0.00096177
1958-01-27,41.59,41.59,41.59,41.59,2320000,41.59,-0.002877008
1958-01-24,41.71,41.71,41.71,41.71,2830000,41.71,0.008462282
1958-01-23,41.36,41.36,41.36,41.36,1910000,41.36,0.003883495
1958-01-22,41.2,41.2,41.2,41.2,2390000,41.2,-0.002421308
1958-01-21,41.3,41.3,41.3,41.3,2160000,41.3,-0.00120919
1958-01-20,41.35,41.35,41.35,41.35,2310000,41.35,0.006082725
1958-01-17,41.1,41.1,41.1,41.1,2200000,41.1,0.000974184
1958-01-16,41.06,41.06,41.06,41.06,3950000,41.06,0.001707734
1958-01-15,40.99,40.99,40.99,40.99,2080000,40.99,0.007868208
1958-01-14,40.67,40.67,40.67,40.67,2010000,40.67,0.004445542
1958-01-13,40.49,40.49,40.49,40.49,1860000,40.49,0.002972504
1958-01-10,40.37,40.37,40.37,40.37,2010000,40.37,-0.009325153
1958-01-09,40.75,40.75,40.75,40.75,2180000,40.75,-0.005855087
1958-01-08,40.99,40.99,40.99,40.99,2230000,40.99,-0.000243902
1958-01-07,41,41,41,41,2220000,41,0.007866273
1958-01-06,40.68,40.68,40.68,40.68,2500000,40.68,-0.004648887
1958-01-03,40.87,40.87,40.87,40.87,2440000,40.87,0.013389536
1958-01-02,40.33,40.33,40.33,40.33,1800000,40.33,0.008502126
1957-12-31,39.99,39.99,39.99,39.99,5070000,39.99,0.010358767
1957-12-30,39.58,39.58,39.58,39.58,3750000,39.58,-0.005027652
1957-12-27,39.78,39.78,39.78,39.78,2620000,39.78,-0.003507014
1957-12-26,39.92,39.92,39.92,39.92,2280000,39.92,0.010121457
1957-12-24,39.52,39.52,39.52,39.52,2220000,39.52,0.001013171
1957-12-23,39.48,39.48,39.48,39.48,2790000,39.48,0
1957-12-20,39.48,39.48,39.48,39.48,2500000,39.48,-0.008040201
1957-12-19,39.8,39.8,39.8,39.8,2740000,39.8,0.010665312
1957-12-18,39.38,39.38,39.38,39.38,2750000,39.38,-0.001014713
1957-12-17,39.42,39.42,39.42,39.42,2820000,39.42,-0.017447657
1957-12-16,40.12,40.12,40.12,40.12,2350000,40.12,-0.014976676
1957-12-13,40.73,40.73,40.73,40.73,2310000,40.73,0.004438964
1957-12-12,40.55,40.55,40.55,40.55,2330000,40.55,0.000987411
1957-12-11,40.51,40.51,40.51,40.51,2240000,40.51,-0.001232742
1957-12-10,40.56,40.56,40.56,40.56,2360000,40.56,-0.008797654
1957-12-09,40.92,40.92,40.92,40.92,2230000,40.92,-0.009440813
1957-12-06,41.31,41.31,41.31,41.31,2350000,41.31,-0.005057803
1957-12-05,41.52,41.52,41.52,41.52,2020000,41.52,-0.000481464
1957-12-04,41.54,41.54,41.54,41.54,2220000,41.54,0.004109258
1957-12-03,41.37,41.37,41.37,41.37,2060000,41.37,0.000241779
1957-12-02,41.36,41.36,41.36,41.36,2430000,41.36,-0.008628955
1957-11-29,41.72,41.72,41.72,41.72,2740000,41.72,0.011393939
1957-11-27,41.25,41.25,41.25,41.25,3330000,41.25,0.028934896
1957-11-26,40.09,40.09,40.09,40.09,3650000,40.09,-0.02646916
1957-11-25,41.18,41.18,41.18,41.18,2600000,41.18,0.007585026
1957-11-22,40.87,40.87,40.87,40.87,2850000,40.87,0.009634387
1957-11-21,40.48,40.48,40.48,40.48,2900000,40.48,0.014028056
1957-11-20,39.92,39.92,39.92,39.92,2400000,39.92,0.002763125
1957-11-19,39.81,39.81,39.81,39.81,2240000,39.81,-0.005744256
1957-11-18,40.04,40.04,40.04,40.04,2110000,40.04,-0.008174387
1957-11-15,40.37,40.37,40.37,40.37,3510000,40.37,0.023580122
1957-11-14,39.44,39.44,39.44,39.44,2450000,39.44,-0.00278129
1957-11-13,39.55,39.55,39.55,39.55,2120000,39.55,-0.001262626
1957-11-12,39.6,39.6,39.6,39.6,2050000,39.6,-0.014435042
1957-11-11,40.18,40.18,40.18,40.18,1540000,40.18,-0.000248818
1957-11-08,40.19,40.19,40.19,40.19,2140000,40.19,-0.011802311
1957-11-07,40.67,40.67,40.67,40.67,2580000,40.67,0.005936186
1957-11-06,40.43,40.43,40.43,40.43,2550000,40.43,0.001486252
1957-11-04,40.37,40.37,40.37,40.37,2380000,40.37,-0.001730959
1957-11-01,40.44,40.44,40.44,40.44,2060000,40.44,-0.015099854
1957-10-31,41.06,41.06,41.06,41.06,2170000,41.06,0.000975134
1957-10-30,41.02,41.02,41.02,41.02,2060000,41.02,0.008110101
1957-10-29,40.69,40.69,40.69,40.69,1860000,40.69,0.006679861
1957-10-28,40.42,40.42,40.42,40.42,1800000,40.42,-0.004188224
1957-10-25,40.59,40.59,40.59,40.59,2400000,40.59,-0.002947679
1957-10-24,40.71,40.71,40.71,40.71,4030000,40.71,-0.000491039
1957-10-23,40.73,40.73,40.73,40.73,4600000,40.73,0.044894818
1957-10-22,38.98,38.98,38.98,38.98,5090000,38.98,-0.004342273
1957-10-21,39.15,39.15,39.15,39.15,4670000,39.15,-0.029258616
1957-10-18,40.33,40.33,40.33,40.33,2670000,40.33,-0.007872079
1957-10-17,40.65,40.65,40.65,40.65,3060000,40.65,-0.01645294
1957-10-16,41.33,41.33,41.33,41.33,2050000,41.33,-0.008159347
1957-10-15,41.67,41.67,41.67,41.67,2620000,41.67,0.01042677
1957-10-14,41.24,41.24,41.24,41.24,2770000,41.24,0.007327797
1957-10-11,40.94,40.94,40.94,40.94,4460000,40.94,-0.000488281
1957-10-10,40.96,40.96,40.96,40.96,3300000,40.96,-0.02452965
1957-10-09,41.99,41.99,41.99,41.99,2120000,41.99,0.000953516
1957-10-08,41.95,41.95,41.95,41.95,3190000,41.95,-0.006395073
1957-10-07,42.22,42.22,42.22,42.22,2490000,42.22,-0.013320869
1957-10-04,42.79,42.79,42.79,42.79,1520000,42.79,-0.00811312
1957-10-03,43.14,43.14,43.14,43.14,1590000,43.14,0.000928074
1957-10-02,43.1,43.1,43.1,43.1,1760000,43.1,0.007951356
1957-10-01,42.76,42.76,42.76,42.76,1680000,42.76,0.008015087
1957-09-30,42.42,42.42,42.42,42.42,1520000,42.42,-0.003055229
1957-09-27,42.55,42.55,42.55,42.55,1750000,42.55,-0.000469814
1957-09-26,42.57,42.57,42.57,42.57,2130000,42.57,-0.009539321
1957-09-25,42.98,42.98,42.98,42.98,2770000,42.98,0
1957-09-24,42.98,42.98,42.98,42.98,2840000,42.98,0.00679316
1957-09-23,42.69,42.69,42.69,42.69,3160000,42.69,-0.022888533
1957-09-20,43.69,43.69,43.69,43.69,2340000,43.69,-0.015990991
1957-09-19,44.4,44.4,44.4,44.4,1520000,44.4,-0.006489147
1957-09-18,44.69,44.69,44.69,44.69,1540000,44.69,0.001120072
1957-09-17,44.64,44.64,44.64,44.64,1490000,44.64,0.001345895
1957-09-16,44.58,44.58,44.58,44.58,1290000,44.58,-0.004910714
1957-09-13,44.8,44.8,44.8,44.8,1620000,44.8,-0.000446229
1957-09-12,44.82,44.82,44.82,44.82,2010000,44.82,0.012652508
1957-09-11,44.26,44.26,44.26,44.26,2130000,44.26,0.008889902
1957-09-10,43.87,43.87,43.87,43.87,1870000,43.87,-0.009259259
1957-09-09,44.28,44.28,44.28,44.28,1420000,44.28,-0.008952551
1957-09-06,44.68,44.68,44.68,44.68,1320000,44.68,-0.003123606
1957-09-05,44.82,44.82,44.82,44.82,1420000,44.82,-0.005105438
1957-09-04,45.05,45.05,45.05,45.05,1260000,45.05,-0.008582746
1957-09-03,45.44,45.44,45.44,45.44,1490000,45.44,0.004865104
1957-08-30,45.22,45.22,45.22,45.22,1600000,45.22,0.017094017
1957-08-29,44.46,44.46,44.46,44.46,1630000,44.46,-0.004032258
1957-08-28,44.64,44.64,44.64,44.64,1840000,44.64,0.000672495
1957-08-27,44.61,44.61,44.61,44.61,2250000,44.61,0.016404648
1957-08-26,43.89,43.89,43.89,43.89,2680000,43.89,-0.013929454
1957-08-23,44.51,44.51,44.51,44.51,1960000,44.51,-0.014393268
1957-08-22,45.16,45.16,45.16,45.16,1500000,45.16,-0.007254342
1957-08-21,45.49,45.49,45.49,45.49,1720000,45.49,0.004415986
1957-08-20,45.29,45.29,45.29,45.29,2700000,45.29,0.008461367
1957-08-19,44.91,44.91,44.91,44.91,2040000,44.91,-0.020074187
1957-08-16,45.83,45.83,45.83,45.83,1470000,45.83,0.001748634
1957-08-15,45.75,45.75,45.75,45.75,2040000,45.75,0.00043735
1957-08-14,45.73,45.73,45.73,45.73,2040000,45.73,-0.012311015
1957-08-13,46.3,46.3,46.3,46.3,1580000,46.3,-0.000647529
1957-08-12,46.33,46.33,46.33,46.33,1650000,46.33,-0.012574595
1957-08-09,46.92,46.92,46.92,46.92,1570000,46.92,0.000426439
1957-08-08,46.9,46.9,46.9,46.9,1690000,46.9,-0.002764193
1957-08-07,47.03,47.03,47.03,47.03,2460000,47.03,0.007713735
1957-08-06,46.67,46.67,46.67,46.67,1910000,46.67,-0.01248413
1957-08-05,47.26,47.26,47.26,47.26,1790000,47.26,-0.008808725
1957-08-02,47.68,47.68,47.68,47.68,1610000,47.68,-0.002301737
1957-08-01,47.79,47.79,47.79,47.79,1660000,47.79,-0.002504696
1957-07-31,47.91,47.91,47.91,47.91,1830000,47.91,-0.000208681
1957-07-30,47.92,47.92,47.92,47.92,1780000,47.92,0
1957-07-29,47.92,47.92,47.92,47.92,1990000,47.92,-0.010939112
1957-07-26,48.45,48.45,48.45,48.45,1710000,48.45,-0.003291504
1957-07-25,48.61,48.61,48.61,48.61,1800000,48.61,0
1957-07-24,48.61,48.61,48.61,48.61,1730000,48.61,0.001029654
1957-07-23,48.56,48.56,48.56,48.56,1840000,48.56,0.001856819
1957-07-22,48.47,48.47,48.47,48.47,1950000,48.47,-0.002264306
1957-07-19,48.58,48.58,48.58,48.58,1930000,48.58,0.001030291
1957-07-18,48.53,48.53,48.53,48.53,2130000,48.53,-0.00102923
1957-07-17,48.58,48.58,48.58,48.58,2060000,48.58,-0.00613748
1957-07-16,48.88,48.88,48.88,48.88,2510000,48.88,-0.005088541
1957-07-15,49.13,49.13,49.13,49.13,2480000,49.13,0.001018745
1957-07-12,49.08,49.08,49.08,49.08,2240000,49.08,0.004502661
1957-07-11,48.86,48.86,48.86,48.86,2830000,48.86,-0.002857143
1957-07-10,49,49,49,49,2880000,49,0.00204499
1957-07-09,48.9,48.9,48.9,48.9,2450000,48.9,0
1957-07-08,48.9,48.9,48.9,48.9,2840000,48.9,0.004313001
1957-07-05,48.69,48.69,48.69,48.69,2240000,48.69,0.004746182
1957-07-03,48.46,48.46,48.46,48.46,2720000,48.46,0.011691023
1957-07-02,47.9,47.9,47.9,47.9,2450000,47.9,0.00990934
1957-07-01,47.43,47.43,47.43,47.43,1840000,47.43,0.001266624
1957-06-28,47.37,47.37,47.37,47.37,1770000,47.37,0.00232755
1957-06-27,47.26,47.26,47.26,47.26,1800000,47.26,0.003610108
1957-06-26,47.09,47.09,47.09,47.09,1870000,47.09,-0.001272534
1957-06-25,47.15,47.15,47.15,47.15,2000000,47.15,0.007909363
1957-06-24,46.78,46.78,46.78,46.78,2040000,46.78,-0.007847296
1957-06-21,47.15,47.15,47.15,47.15,1970000,47.15,-0.005903437
1957-06-20,47.43,47.43,47.43,47.43,2050000,47.43,-0.006077117
1957-06-19,47.72,47.72,47.72,47.72,2220000,47.72,-0.006661116
1957-06-18,48.04,48.04,48.04,48.04,2440000,48.04,-0.004145937
1957-06-17,48.24,48.24,48.24,48.24,2220000,48.24,0.001869159
1957-06-14,48.15,48.15,48.15,48.15,2090000,48.15,0.000207727
1957-06-13,48.14,48.14,48.14,48.14,2630000,48.14,0.001873049
1957-06-12,48.05,48.05,48.05,48.05,2600000,48.05,0.002294535
1957-06-11,47.94,47.94,47.94,47.94,2850000,47.94,0.000835073
1957-06-10,47.9,47.9,47.9,47.9,2050000,47.9,0.001044932
1957-06-07,47.85,47.85,47.85,47.85,2380000,47.85,0.001046025
1957-06-06,47.8,47.8,47.8,47.8,2300000,47.8,0.011212185
1957-06-05,47.27,47.27,47.27,47.27,1940000,47.27,-0.000211506
1957-06-04,47.28,47.28,47.28,47.28,2200000,47.28,-0.001899937
1957-06-03,47.37,47.37,47.37,47.37,2050000,47.37,-0.001265022
1957-05-31,47.43,47.43,47.43,47.43,2050000,47.43,0.006792613
1957-05-29,47.11,47.11,47.11,47.11,2270000,47.11,0.008995502
1957-05-28,46.69,46.69,46.69,46.69,2070000,46.69,-0.001923899
1957-05-27,46.78,46.78,46.78,46.78,2290000,46.78,-0.00910824
1957-05-24,47.21,47.21,47.21,47.21,2340000,47.21,0.001272534
1957-05-23,47.15,47.15,47.15,47.15,2110000,47.15,0.000212134
1957-05-22,47.14,47.14,47.14,47.14,2060000,47.14,-0.004014367
1957-05-21,47.33,47.33,47.33,47.33,2370000,47.33,-0.000422386
1957-05-20,47.35,47.35,47.35,47.35,2300000,47.35,0.004241782
1957-05-17,47.15,47.15,47.15,47.15,2510000,47.15,0.002764781
1957-05-16,47.02,47.02,47.02,47.02,2690000,47.02,0.004057228
1957-05-15,46.83,46.83,46.83,46.83,2590000,46.83,0.003428327
1957-05-14,46.67,46.67,46.67,46.67,2580000,46.67,-0.004479522
1957-05-13,46.88,46.88,46.88,46.88,2720000,46.88,0.006224512
1957-05-10,46.59,46.59,46.59,46.59,2430000,46.59,0.004961173
1957-05-09,46.36,46.36,46.36,46.36,2520000,46.36,0.00107968
1957-05-08,46.31,46.31,46.31,46.31,2590000,46.31,0.003902016
1957-05-07,46.13,46.13,46.13,46.13,2300000,46.13,-0.003025719
1957-05-06,46.27,46.27,46.27,46.27,2210000,46.27,-0.001510574
1957-05-03,46.34,46.34,46.34,46.34,2390000,46.34,-0.001077818
1957-05-02,46.39,46.39,46.39,46.39,2860000,46.39,0.008039983
1957-05-01,46.02,46.02,46.02,46.02,2310000,46.02,0.006121557
1957-04-30,45.74,45.74,45.74,45.74,2200000,45.74,0.000218675
1957-04-29,45.73,45.73,45.73,45.73,2290000,45.73,0.005054945
1957-04-26,45.5,45.5,45.5,45.5,2380000,45.5,-0.001316945
1957-04-25,45.56,45.56,45.56,45.56,2640000,45.56,-0.003499563
1957-04-24,45.72,45.72,45.72,45.72,2990000,45.72,0.001533406
1957-04-23,45.65,45.65,45.65,45.65,2840000,45.65,0.003737907
1957-04-22,45.48,45.48,45.48,45.48,2560000,45.48,0.001541511
1957-04-18,45.41,45.41,45.41,45.41,2480000,45.41,0.007320319
1957-04-17,45.08,45.08,45.08,45.08,2290000,45.08,0.001332741
